rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000358,气源处理装置,Component,HAS_COMPONENT,减压阀,Component,气源处理装置包含减压阀,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000359,气源处理装置,Component,HAS_COMPONENT,开关阀（二位三通阀）,Component,气源处理装置包含开关阀,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000360,气源处理装置,Component,HAS_COMPONENT,油雾气,Component,气源处理装置包含油雾气,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000361,气源处理装置,Component,HAS_COMPONENT,虑气阀,Component,气源处理装置包含虑气阀,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000362,气源处理装置,Component,HAS_PARAMETER,输入压力 1MPa,Parameter,气源处理装置的输入压力参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000363,气源处理装置,Component,HAS_PARAMETER,输出压力 0.6MPa,Parameter,气源处理装置的输出压力参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000364,气源处理装置,Component,HAS_SAFETY_NOTE,气源处理装置靠近低压气瓶布置,SafetyNote,气源处理装置应靠近低压气瓶安装,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3
REL_000365,气源处理装置,Component,RELATED_TO,低压气瓶,Component,气源处理装置连接低压气瓶,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000366,气源处理装置,Component,RELATED_TO,机舱遥控专用低压气瓶,Component,气源处理装置与低压气瓶位置相关,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3
REL_000367,气源处理装置,Component,RELATED_TO,机舱阀箱,Component,气源处理装置输出至机舱阀箱,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000368,气源处理装置,Component,RELATED_TO,遥控系统,System,气源处理装置服务于遥控系统,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000369,气源失压,FaultCause,CAUSED_BY,声光报警,FaultPhenomenon,气源失压导致声光报警,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000370,气源失压,FaultCause,CAUSED_BY,遥控系统失效,FaultPhenomenon,气源失压导致遥控系统失效,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000371,气源装置,Component,DIAGNOSED_BY,检查气源装置的控制空气压力,DiagnosticMethod,气源装置通过检查控制空气压力进行诊断,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000372,气源装置,Component,HAS_COMPONENT,过滤器,Component,气源装置包含过滤器部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000373,气源装置,Component,HAS_PARAMETER,控制空气压力,Parameter,气源装置具有控制空气压力参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000374,气瓶,Component,REPAIRED_BY,放掉气瓶和气容内的杂质和水份,RepairMethod,气瓶通过放掉杂质和水份进行维护,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000375,油压传感器,Component,RELATED_TO,齿轮箱顺、倒车合排信号,Parameter,油压传感器用于生成齿轮箱顺倒车合排信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_17
REL_000376,测速传感器,Component,BELONGS_TO,传感器,Component,测速传感器属于传感器类别,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000377,测速齿盘,Component,BELONGS_TO,尾轴,Component,测速齿盘属于尾轴部件,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000378,测量精度,Parameter,RELATED_TO,传感器,Component,测量精度指标不包含传感器误差,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000379,测量精度,Parameter,RELATED_TO,变送器,Component,测量精度指标不包含变送器误差,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000380,液位变送器,Component,BELONGS_TO,变送器,Component,液位变送器属于变送器类别,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000381,液压离合器,Component,HAS_COMPONENT,控制导阀,Component,液压离合器包含控制导阀用于接收气信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000382,液压离合器,Component,HAS_SAFETY_NOTE,合排时主机与螺旋桨尾轴之间的转速差不能太大,SafetyNote,离合器合排时的转速差限制,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000383,液压调速器气动执行器,Component,HAS_COMPONENT,调节旋钮,Component,气动执行器上有调节旋钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000384,热电偶,Component,BELONGS_TO,传感器,Component,热电偶属于传感器类别,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000385,热电阻,Component,BELONGS_TO,传感器,Component,热电阻属于传感器类别,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000386,热电阻,Component,HAS_PARAMETER,Pt100,Parameter,热电阻具有 Pt100 规格参数,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000387,电源,Equipment,HAS_PARAMETER,24V,Parameter,电源提供 24V 工作电压,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4
REL_000388,电源,Component,HAS_PARAMETER,电压波动,Parameter,电源组件具有电压波动限制,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000389,电源,Component,HAS_PARAMETER,电源电压,Parameter,电源组件具有电压参数要求,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000390,电源,Component,HAS_PARAMETER,纹波系数,Parameter,电源组件具有纹波系数指标,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_3
REL_000391,电源单元,Component,HAS_COMPONENT,电源接线模块,Component,电源单元包含电源接线模块，细化检修定位,GC WAS-01 驾驶室船舶值班报警系统说明书,GC WAS-01 驾驶室船舶值班报警系统说明书::chunk_3
REL_000392,电源系统,System,HAS_COMPONENT,一体化开关电源,Component,电源系统包含一体化开关电源,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15
REL_000393,电源系统,System,HAS_COMPONENT,蓄电池 DC24V 电源,Component,电源系统包含蓄电池 DC24V 电源,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15
REL_000394,电源系统,Component,HAS_PARAMETER,电源线截面积不小于 1mm^2,Parameter,电源线的截面积参数要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_000395,电源系统,System,HAS_PARAMETER,电源自动转换,Parameter,电源系统具备电源自动转换功能,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15
REL_000396,电源系统,Component,HAS_SAFETY_NOTE,极性不能接反,SafetyNote,电源系统接线的安全注意事项,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_000397,电源系统,System,HAS_SAFETY_NOTE,极性保护,SafetyNote,电源系统带极性保护功能,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_15
REL_000398,磁电式传感器,Component,BELONGS_TO,测速传感器,Component,磁电式传感器属于测速传感器的一种,机舱微机监测报警系统说明书,机舱微机监测报警系统说明书::chunk_4
REL_000399,空气过滤器,Component,HAS_PARAMETER,空气过滤器精度≤50μm,Parameter,空气过滤器具有特定的过滤精度,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_6
REL_000400,管路堵塞,FaultPhenomenon,CAUSED_BY,管内杂物,FaultCause,管内杂物导致管路堵塞,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000401,管路堵塞,FaultPhenomenon,REPAIRED_BY,高压气体吹净管内杂物,RepairMethod,通过高压气体吹扫排除堵塞隐患,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000402,管路接头,Component,HAS_FAULT,接头松动,FaultPhenomenon,管路接头可能出现松动故障,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_24
REL_000403,精密压力阀,Component,HAS_PARAMETER,起始输出压力 0.05 Mpa,Parameter,精密压力阀起始输出压力设定为 0.05Mpa,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000404,紧急停车按钮,Component,REPAIRED_BY,紧急停车按钮复位,RepairMethod,紧急停车按钮操作后需复位恢复,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000405,紧急状况,FaultPhenomenon,CAUSED_BY,气源中断,FaultCause,紧急状况由气源中断引起,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000406,紧急状况,FaultPhenomenon,CAUSED_BY,电源中断,FaultCause,紧急状况由电源中断引起,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000407,紧急状况,FaultPhenomenon,REPAIRED_BY,人工操纵调速器气动执行器上的调节旋钮,RepairMethod,紧急状况下可通过人工操纵调节旋钮处理,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000408,紧急状况,FaultPhenomenon,REPAIRED_BY,直接扳动液压离合器上的控制导阀的手柄,RepairMethod,紧急状况下可通过直接扳动控制导阀手柄处理,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000409,组合灯扳,Component,HAS_COMPONENT,遥控系统指示灯,Component,组合灯扳上装有遥控指示灯,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000410,联络指示灯,Component,HAS_SAFETY_NOTE,操作人员可根据实际情况，规定使用联络按钮的方法和暗号,SafetyNote,联络按钮使用的安全管理要求,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000411,膜式执行器,Component,HAS_COMPONENT,旋钮,Component,膜式执行器包含旋钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_22
REL_000412,膜片执行器,Component,BELONGS_TO,主机遥控装置,Equipment,膜片执行器属于主机遥控装置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000413,膜片执行器,Component,HAS_COMPONENT,机械连杆,Component,膜片执行器由机械连杆组成,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000414,膜片执行器,Component,HAS_COMPONENT,液压杠杆调速器,Component,膜片执行器由液压杠杆调速器组成,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000415,膜片执行器,Component,HAS_COMPONENT,膜片气缸,Component,膜片执行器由膜片气缸组成,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000416,膜片执行器,Component,RELATED_TO,主机调速器,Equipment,膜片执行器控制主机调速器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000417,膜片执行器,Component,RELATED_TO,主机转速,Parameter,膜片执行器控制主机转速,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_16
REL_000418,膜片执行器连杆,Component,REPAIRED_BY,调节膜片执行器连杆,RepairMethod,膜片执行器连杆通过调节进行维修,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000419,膜片执行机构,Component,RELATED_TO,主机调速器,Equipment,膜片执行机构驱动主机调速器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000420,船用双芯通讯双绞屏蔽电缆,Component,HAS_PARAMETER,电缆截面积不小于 0.75mm^2,Parameter,该电缆的截面积参数要求,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_6
REL_000421,船舶电气设备,Equipment,HAS_PARAMETER,工作电压,Parameter,设备的工作电压参数要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000422,船舶电气设备,Equipment,HAS_PARAMETER,环境温度,Parameter,设备的环境温度参数要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000423,船舶电气设备,Equipment,HAS_PARAMETER,相对湿度,Parameter,设备的相对湿度参数要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000424,船舶电气设备,Equipment,HAS_PARAMETER,防护等级,Parameter,设备的防护等级参数要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000425,船舶电气设备,Equipment,HAS_SAFETY_NOTE,国际海上人命安全公约,SafetyNote,设备需满足的国际安全公约,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000426,船舶电气设备,Equipment,HAS_SAFETY_NOTE,抗干扰措施,SafetyNote,设备需具备的抗干扰安全要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000427,船舶电气设备,Equipment,HAS_SAFETY_NOTE,符合 IEC-92-230 标准,SafetyNote,设备需符合的国际电工标准,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000428,船舶电气设备,Equipment,HAS_SAFETY_NOTE,符合钢质海船舶入级与建造规范及船级社规定,SafetyNote,设备需符合的国内海船规范,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000429,船舶电气设备,Equipment,HAS_SAFETY_NOTE,防振防潮湿防盐雾防霉菌措施,SafetyNote,设备需具备的防护安全要求,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_1
REL_000430,螺旋桨转向与遥控指令不符,FaultPhenomenon,REPAIRED_BY,主机转速自动降到怠速状态,RepairMethod,错向故障通过自动降速处理,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_20
REL_000431,装置表面损坏,FaultPhenomenon,CAUSED_BY,铁屑、焊渣、灰尘,FaultCause,铁屑焊渣灰尘导致装置表面损坏,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000432,装置表面损坏,FaultPhenomenon,REPAIRED_BY,装置安装后用滞燃帆布罩住,SafetyNote,通过覆盖帆布防止装置表面损坏,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000433,计算机监控系统,System,HAS_COMPONENT,LCD,Component,计算机监控系统包含 LCD 显示屏,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000434,设置地址码,DiagnosticMethod,HAS_SAFETY_NOTE,必须在通电情况下,SafetyNote,设置地址码时必须在通电状态下操作,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000435,设置地址码,DiagnosticMethod,REPAIRED_BY,把 S1 的 2，3 短接,RepairMethod,设置地址码需通过短接 S1 的 2、3 脚实现,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000436,该阀的位置不变,SafetyNote,CAUSED_BY,三口气源同时失气,FaultPhenomenon,失气故障触发阀门位置保持不变的安全机制,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_8
REL_000437,调速器气动执行器,Component,HAS_COMPONENT,调节旋钮,Component,调速器气动执行器包含调节旋钮用于人工调整,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_18
REL_000438,调速机构的调整,DiagnosticMethod,HAS_SAFETY_NOTE,调整调速机构时，可将电源关闭，接通气源进行调整。如需通电时，需有齿轮箱油压信号输出，否则膜片执行器没有位移输出，柴油机速度不能增加,SafetyNote,调速机构调整时的电源气源安全要求,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000439,调速机构的调整,DiagnosticMethod,RELATED_TO,膜片执行器,Component,调速机构调整涉及膜片执行器,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000440,调速机构的调整,DiagnosticMethod,REPAIRED_BY,将电源关闭，接通气源进行调整,RepairMethod,调速机构调整的具体操作步骤,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000441,调速机构的调整,DiagnosticMethod,REPAIRED_BY,调节膜片执行器连接杠杆与主机调试手柄的比例,RepairMethod,调速机构调整通过调节杠杆比例实现,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000442,超速,FaultPhenomenon,CAUSED_BY,主机转速高于超速设定值,FaultCause,超速故障由主机转速超过超速设定值引起,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_21
REL_000443,转速测量显示单元（SM）,Component,HAS_COMPONENT,主机飞轮,Component,测量主机转速的 SM 配置包含主机飞轮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000444,转速测量显示单元（SM）,Component,HAS_COMPONENT,测速探头,Component,转速测量显示单元包含测速探头,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000445,转速测量显示单元（SM）,Component,HAS_COMPONENT,测速齿盘,Component,测量尾轴转速的 SM 配置包含测速齿盘,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000446,转速测量显示单元（SM）,Component,RELATED_TO,主机,Equipment,转速测量显示单元用于测量主机转速,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000447,转速测量显示单元（SM）,Component,RELATED_TO,尾轴,Component,转速测量显示单元用于测量尾轴转速,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_13
REL_000448,辅车钟单元（ATE）,Component,HAS_COMPONENT,切换开关,Component,机旁辅车钟单元上设有切换开关,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000449,辅车钟单元（ATE）,Component,RELATED_TO,中央集控站,Component,辅车钟单元用于中央集控站的联系,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000450,辅车钟单元（ATE）,Component,RELATED_TO,主推进装置,Equipment,辅车钟单元用于主推进装置附近的联系,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000451,辅车钟单元（ATE）,Component,RELATED_TO,机旁,Parameter,辅车钟单元用于机旁位置的联系,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000452,辅车钟单元（ATE）,Component,RELATED_TO,遥控控制站,Component,辅车钟单元用于遥控控制站的联系,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_12
REL_000453,过滤器,Component,REPAIRED_BY,放掉过滤器中的杂质和水份,RepairMethod,过滤器通过放掉杂质和水份进行维护,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_27
REL_000454,进口阀件,Component,HAS_FAULT,阀件损坏,FaultPhenomenon,阀件可能发生损坏故障,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_4
REL_000455,通讯灯将不闪烁,FaultPhenomenon,CAUSED_BY,没有收到主控单元的信息,FaultCause,通讯灯不闪烁由未收到主控信息引起,机舱总线制监测报警使用说明书,机舱总线制监测报警使用说明书::chunk_3
REL_000456,通讯线,Component,RELATED_TO,主机机旁控制箱,Equipment,通讯线连接至主机机旁控制箱,柴油机智能延伸检测单元说明书,柴油机智能延伸检测单元说明书::chunk_4
REL_000457,遥控台,Component,HAS_COMPONENT,联络监视室按钮,Component,遥控台装有联络监视室按钮,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000458,遥控台,Component,HAS_PARAMETER,防护等级 IP22,Parameter,遥控台防护等级参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_2
REL_000459,遥控台,Component,HAS_SAFETY_NOTE,遥控台布置在驾驶室内,SafetyNote,遥控台应安装在驾驶室内,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_3
REL_000460,遥控操纵,DiagnosticMethod,RELATED_TO,遥控、机旁开关,Component,遥控操纵涉及遥控机旁开关的操作,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_26
REL_000461,遥控操纵台,Component,HAS_COMPONENT,操纵器手柄,Component,遥控操纵台包含操纵器手柄,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_25
REL_000462,遥控操纵器（MH）,Component,HAS_PARAMETER,操纵档位九档制,Parameter,遥控操纵器输出的指令档位数量参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000463,遥控操纵器（MH）,Component,HAS_PARAMETER,无级方式,Parameter,遥控操纵器支持的连续调速操作模式,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000464,遥控操纵器（MH）,Component,HAS_PARAMETER,有级方式,Parameter,遥控操纵器支持的分档操作模式,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000465,遥控操纵器（MH）,Component,HAS_PARAMETER,空车,Parameter,遥控操纵器手柄可置于空车位置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000466,遥控操纵器（MH）,Component,HAS_PARAMETER,转速指令信号,Parameter,遥控操纵器主要功能输出的转速控制信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000467,遥控操纵器（MH）,Component,HAS_PARAMETER,转速指令设定值,Parameter,遥控操纵器各档位转速指令可设定修改的参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000468,遥控操纵器（MH）,Component,HAS_PARAMETER,防护等级 IP22,Parameter,遥控操纵器具备的环境防护等级参数,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000469,遥控操纵器（MH）,Component,HAS_PARAMETER,齿轮箱离合器正倒转指令信号,Parameter,遥控操纵器主要功能输出的离合及转向控制信号,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_10
REL_000470,遥控操纵器（MH）,Component,HAS_SAFETY_NOTE,完车前,SafetyNote,完车前需将遥控操纵器手柄放回空车位置,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
REL_000471,遥控操纵器（MH）,Component,RELATED_TO,主控单元,Component,遥控操纵器命令发至主控制单元,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书,CDQY2A-PC2-6型 船用主柴油机电气遥控系统说明书::chunk_23
