entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000373,船舶发动机系统_电气系统_起动器电池低电量报警,FaultPhenomenon,电池电量耗尽导致功能丧失的报警信号,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000374,船舶发动机系统_过载损坏,FaultPhenomenon,因产品或部件外加负荷导致的性能故障或损坏,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000375,CoolingSystem_CoolantCapacity_D16,Parameter,D16发动机热交换器及散热器冷却型的冷却剂容量参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000376,CoolingSystem_CoolantConcentration,Parameter,冷却剂混合浓度参数，建议范围 40-60%；冷却剂浓度参数，影响防冻和防腐性能；冷却液中防冻剂浓度的关键参数,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33;D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000377,CoolingSystem_CoolantSpec_VCSYellow,Parameter,VCS黄色冷却剂浓缩型及已混合型的规格参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000378,CoolingSystem_CoolantType,Parameter,冷却剂类型参数，如 VCS 黄色或绿色,D16维护保养手册,D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000379,DriveSystem_SteeringGearOilCapacity,Parameter,操舵器的机油容量参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000380,DriveSystem_SteeringGearOilSpec,Parameter,操舵器使用的ATF/Dextron机油规格参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000381,ElectricalSystem_BatteryTerminalTorque,Parameter,蓄电池电缆端子紧固的扭矩规格参数,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000382,EngineSystem_CleaningPressureLimit,Parameter,清洁发动机时高压清洗机的水压限制参数,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000383,EngineSystem_EmissionInfo,Parameter,铭牌上的排放认证数据，用于环保合规检查,D16维护保养手册,D16维护保养手册::chunk_9,,D16维护保养手册.md
ENT_000384,EngineSystem_EngineInfo,Parameter,铭牌上的发动机具体规格与技术参数信息,D16维护保养手册,D16维护保养手册::chunk_9,,D16维护保养手册.md
ENT_000385,EngineSystem_FasteningTorqueSpec,Parameter,通用紧固扭矩标准参数，涵盖M6至M16螺栓的牛顿米数值,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000386,EngineSystem_MaintenanceInterval,Parameter,发动机保养的时间或运行小时数间隔参数,D16维护保养手册,D16维护保养手册::chunk_2;D16维护保养手册::chunk_3;D16维护保养手册::chunk_4;D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000387,EngineSystem_OilCapacity_D16,Parameter,D16系列发动机包括过滤器的机油容量参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000388,EngineSystem_OilContaminationLevel,Parameter,机油中污垢及污染程度的检测参数,D16维护保养手册,D16维护保养手册::chunk_13,,D16维护保养手册.md
ENT_000389,EngineSystem_OilLevel,Parameter,发动机停机后需检查的机油液位标准参数,D16维护保养手册,D16维护保养手册::chunk_12,,D16维护保养手册.md
ENT_000390,EngineSystem_OilMetalParticleCount,Parameter,机油中因部件磨损产生的金属颗粒物数量参数,D16维护保养手册,D16维护保养手册::chunk_13,,D16维护保养手册.md
ENT_000391,EngineSystem_OilSpec_VDS4.5,Parameter,沃尔沃遍达VDS-4.5 SAE15W-40机油规格参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000392,EngineSystem_OilWaterContent,Parameter,机油中水分含量的检测参数；机油中燃油含量的检测参数,D16维护保养手册,D16维护保养手册::chunk_13,,D16维护保养手册.md
ENT_000393,EngineSystem_ProductInfo,Parameter,发动机铭牌上的产品名称和序列号信息,D16维护保养手册,D16维护保养手册::chunk_2;D16维护保养手册::chunk_3;D16维护保养手册::chunk_4;D16维护保养手册::chunk_5,,D16维护保养手册.md
ENT_000394,EngineSystem_SerialNumber,Parameter,铭牌上的序列号或底盘号，用于订购配件时唯一识别设备,D16维护保养手册,D16维护保养手册::chunk_9,,D16维护保养手册.md
ENT_000395,EngineSystem_StorageHumidity,Parameter,发动机长期储存时的环境湿度限制参数,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000396,EngineSystem_StorageTemp,Parameter,发动机长期储存时的环境温度要求参数,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000397,FuelSystem_FilterPressureDropSpec,Parameter,燃油过滤器更换所需的压降参数标准,D16维护保养手册,D16维护保养手册::chunk_17,,D16维护保养手册.md
ENT_000398,LubricationSystem_IPSOilSpec,Parameter,IPS 装置指定的专用润滑油规格参数,D16维护保养手册,D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000399,LubricationSystem_TransmissionOilSpec,Parameter,传动装置正常运行所需的齿轮润滑剂规格,D16维护保养手册,D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000400,MaintenanceSystem_OilAnalysisKit_HoseLengthSpec,Parameter,根据不同发动机型号规定的取样软管长度规格参数,D16维护保养手册,D16维护保养手册::chunk_13,,D16维护保养手册.md
ENT_000401,MaintenanceSystem_OilAnalysisKit_PartNumber,Parameter,机油分析套件及软管卷轴的备件订购编号参数,D16维护保养手册,D16维护保养手册::chunk_14;D16维护保养手册::chunk_15;D16维护保养手册::chunk_16,,D16维护保养手册.md
ENT_000402,Parameter_CoolantSpecVCS,Parameter,沃尔沃冷却剂规格 VCS 标准 418-0001,D16维护保养手册,D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_20;D16维护保养手册::chunk_21,,D16维护保养手册.md
ENT_000403,Parameter_FuelFAMEContentLimit,Parameter,长期存储燃油 FAME 生物柴油含量限制 10%,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000404,Parameter_PumpCoverTorque,Parameter,泵盖紧固扭矩规格，确保密封且不过载,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25,,D16维护保养手册.md
ENT_000405,Parameter_SCRFilterTorque,Parameter,SCR 泵过滤器盖紧固扭矩规格 20 正负 5 牛米,D16维护保养手册,D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_20;D16维护保养手册::chunk_21,,D16维护保养手册.md
ENT_000406,Parameter_SteeringActuatorDipstickTorque,Parameter,电动操舵器量油尺紧固扭矩 10 Nm,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000407,沃尔沃遍达发动机系统_AdBlue 过滤器盖扭矩,Parameter,AdBlue 泵装置过滤器盖的紧固扭矩参数,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000408,沃尔沃遍达发动机系统_FAME 含量上限参数,Parameter,长期存储燃料中生物柴油含量的最大允许比例,D8维护保养手册,D8维护保养手册::chunk_21;D8维护保养手册::chunk_22,,D8维护保养手册.md
ENT_000409,沃尔沃遍达发动机系统_IPS 驱动装置_加油口紧固扭矩参数,Parameter,加油口或量油尺安装时的紧固扭矩标准为 10 Nm,D8维护保养手册,D8维护保养手册::chunk_17,,D8维护保养手册.md
ENT_000410,沃尔沃遍达发动机系统_IPS 驱动装置_发动机校准转速参数,Parameter,传感器重新校准时发动机需至少以 1000 rpm 运行,D8维护保养手册,D8维护保养手册::chunk_17,,D8维护保养手册.md
ENT_000411,沃尔沃遍达发动机系统_IPS 驱动装置_塞子紧固扭矩参数,Parameter,IPS 驱动装置排油塞安装时的紧固扭矩标准 50 Nm,D8维护保养手册,D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000412,沃尔沃遍达发动机系统_IPS 驱动装置_油位检查静置时间参数,Parameter,进行精确油位检查前驱动装置必须停止至少 12 小时,D8维护保养手册,D8维护保养手册::chunk_17,,D8维护保养手册.md
ENT_000413,沃尔沃遍达发动机系统_IPS 驱动装置_油质量传感器紧固扭矩参数,Parameter,油质量传感器安装时的紧固扭矩标准为 35 Nm,D8维护保养手册,D8维护保养手册::chunk_17,,D8维护保养手册.md
ENT_000414,沃尔沃遍达发动机系统_IPS 驱动装置_软管插入长度参数,Parameter,不同 IPS 类型对应的抽油软管插入深度标记 L,D8维护保养手册,D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000415,沃尔沃遍达发动机系统_储存环境温度参数,Parameter,长期存储期间环境温度需介于 +5°C 至 +30°C 之间,D8维护保养手册,D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000416,沃尔沃遍达发动机系统_储存环境湿度参数,Parameter,长期存储期间环境湿度需低于 40% 的标准值,D8维护保养手册,D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000417,沃尔沃遍达发动机系统_冷却剂容量参数,Parameter,冷却系统空系统状态下已混合冷却剂的总容量,D8维护保养手册,D8维护保养手册::chunk_10,,D8维护保养手册.md
ENT_000418,沃尔沃遍达发动机系统_冷却剂浓度标准,Parameter,冷却液中防冻剂与水的混合比例及防冻温度对应值,D8维护保养手册,D8维护保养手册::chunk_7;D8维护保养手册::chunk_8;D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000419,沃尔沃遍达发动机系统_冷却剂混合比例参数,Parameter,防冻保护运行时 40% 冷却剂与 60% 淡水的混合比例,D8维护保养手册,D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000420,沃尔沃遍达发动机系统_发动机排气转速参数,Parameter,冷却系统排气时发动机需增加至 1600-1700 rpm 运行三分钟,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000421,沃尔沃遍达发动机系统_发动机机油容量参数,Parameter,发动机本体包括油过滤器的机油加注容量,D8维护保养手册,D8维护保养手册::chunk_10,,D8维护保养手册.md
ENT_000422,沃尔沃遍达发动机系统_取样软管长度参数,Parameter,机油分析取样软管长度参数,D8维护保养手册,D8维护保养手册::chunk_13,,D8维护保养手册.md
ENT_000423,沃尔沃遍达发动机系统_大修次数限制,Parameter,发动机允许大修的最大次数阈值,D8维护保养手册,D8维护保养手册::chunk_6,,D8维护保养手册.md
ENT_000424,沃尔沃遍达发动机系统_存储标签信息规范,Parameter,存储标签需注明日期产品零件号及机油类型,D8维护保养手册,D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000425,沃尔沃遍达发动机系统_存储环境温度范围,Parameter,发动机存储仓库的允许温度区间参数,D8维护保养手册,D8维护保养手册::chunk_21;D8维护保养手册::chunk_22,,D8维护保养手册.md
ENT_000426,沃尔沃遍达发动机系统_存储环境湿度上限,Parameter,发动机存储环境的最大允许湿度参数,D8维护保养手册,D8维护保养手册::chunk_21;D8维护保养手册::chunk_22,,D8维护保养手册.md
ENT_000427,沃尔沃遍达发动机系统_尾盖紧固扭矩参数,Parameter,增压空气冷却器尾盖安装紧固扭矩为 24 Nm,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000428,沃尔沃遍达发动机系统_操舵器油量参数,Parameter,电动操舵器液压系统所需的油量规格,D8维护保养手册,D8维护保养手册::chunk_10,,D8维护保养手册.md
ENT_000429,沃尔沃遍达发动机系统_标准螺钉扭矩参数,Parameter,通用紧固螺钉的标准扭矩数值规范,D8维护保养手册,D8维护保养手册::chunk_10,,D8维护保养手册.md
ENT_000430,沃尔沃遍达发动机系统_燃料运转时间参数,Parameter,存储前运转发动机使燃料到达喷射系统的最短时间,D8维护保养手册,D8维护保养手册::chunk_21;D8维护保养手册::chunk_22,,D8维护保养手册.md
ENT_000431,沃尔沃遍达发动机系统_燃油排气螺钉扭矩,Parameter,燃油系统排气短管接头的紧固扭矩参数,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000432,沃尔沃遍达发动机系统_燃油过滤器压降标准,Parameter,双联过滤器怠速与满载时的压降参数标准,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000433,沃尔沃遍达发动机系统_电动操舵器机油容量参数,Parameter,电动操舵器更换机油时的标准加注容量约 5 升,D8维护保养手册,D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20,,D8维护保养手册.md
ENT_000434,沃尔沃遍达发动机系统_电池端子紧固扭矩参数,Parameter,电池电缆端子连接时的标准紧固扭矩值 6Nm,D8维护保养手册,D8维护保养手册::chunk_28;D8维护保养手册::chunk_29,,D8维护保养手册.md
ENT_000435,沃尔沃遍达发动机系统_过滤器盖紧固扭矩参数,Parameter,过滤器盖安装紧固扭矩参数,D8维护保养手册,D8维护保养手册::chunk_13,,D8维护保养手册.md
ENT_000436,沃尔沃遍达发动机系统_长期存储启动间隔参数,Parameter,长期存储期间每六个月起动一次发动机的时间间隔阈值,D8维护保养手册,D8维护保养手册::chunk_28;D8维护保养手册::chunk_29,,D8维护保养手册.md
ENT_000437,沃尔沃遍达发动机系统_长期存储时间阈值,Parameter,触发长期存储维护程序的时间界限参数,D8维护保养手册,D8维护保养手册::chunk_21;D8维护保养手册::chunk_22,,D8维护保养手册.md
ENT_000438,沃尔沃遍达发动机系统_阳极更换阈值参数,Parameter,阳极消耗达到 50% 时必须予以更换的阈值,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000439,沃尔沃遍达发动机系统_阳极紧固扭矩参数,Parameter,牺牲阳极安装紧固扭矩为 10 Nm,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000440,沃尔沃遍达发动机系统_高压清洗水压参数,Parameter,清洗发动机舱时喷嘴处水压不得超过 80-100 巴,D8维护保养手册,D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000441,沃尔沃遍达发动机系统_高压清洗距离参数,Parameter,高压清洗时喷嘴与部件需保持 100-150 毫米距离,D8维护保养手册,D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000442,船舶发动机系统_传动系统_倒档油位,Parameter,倒档齿轮箱内润滑油的液位高度,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000443,船舶发动机系统_传动系统_倒档油等级,Parameter,倒档齿轮箱所需润滑油的规格等级,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000444,船舶发动机系统_传动系统_倒档齿轮箱_运行油压,Parameter,齿轮箱运行期间的机油压力参数,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000445,船舶发动机系统_冷却系统_冷却剂液位,Parameter,冷却系统内冷却剂的存量高度参数,D8操作手册,D8操作手册::chunk_23;D8操作手册::chunk_24,,D8操作手册.md
ENT_000446,船舶发动机系统_冷却系统_冷却剂混合比例,Parameter,冷却剂与蒸馏去离子水的正确浓度配比,D8操作手册,D8操作手册::chunk_23;D8操作手册::chunk_24,,D8操作手册.md
ENT_000447,船舶发动机系统_冷却系统_冷却剂类型,Parameter,冷却系统必须使用的有机酸技术 OAT 基础冷却剂规格,D8操作手册,D8操作手册::chunk_22,,D8操作手册.md
ENT_000448,船舶发动机系统_冷却系统_冷却剂规格兼容性,Parameter,VCS 与 VCS-2 冷却剂类型的混合兼容性参数,D8操作手册,D8操作手册::chunk_23;D8操作手册::chunk_24,,D8操作手册.md
ENT_000449,船舶发动机系统_冷却系统_蒸馏水水质要求,Parameter,混合冷却剂所需的蒸馏去离子水质量标准,D8操作手册,D8操作手册::chunk_23;D8操作手册::chunk_24,,D8操作手册.md
ENT_000450,船舶发动机系统_沃尔沃遍达 EVC 系统_GPS 信号强度,Parameter,影响动态定位系统精度的全球定位系统信号参数,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000451,船舶发动机系统_沃尔沃遍达 EVC 系统_传动装置油压,Parameter,传动装置内部的润滑油压力参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000452,船舶发动机系统_沃尔沃遍达 EVC 系统_冷却剂温度,Parameter,发动机冷却剂温度的运行参数,D8操作手册,D8操作手册::chunk_11,,D8操作手册.md
ENT_000453,船舶发动机系统_沃尔沃遍达 EVC 系统_冷却时间,Parameter,起动马达过热保护后重新尝试起动前所需的最小冷却时长,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000454,船舶发动机系统_沃尔沃遍达 EVC 系统_发动机转速,Parameter,发动机每分钟转数的运行参数；船舶当前的航行速度参数,D8操作手册,D8操作手册::chunk_11;D8操作手册::chunk_12,,D8操作手册.md
ENT_000455,船舶发动机系统_沃尔沃遍达 EVC 系统_机油压力,Parameter,发动机机油压力的运行参数,D8操作手册,D8操作手册::chunk_11,,D8操作手册.md
ENT_000456,船舶发动机系统_沃尔沃遍达 EVC 系统_档位状态,Parameter,传动装置当前的前进空档或后退档位状态,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000457,船舶发动机系统_沃尔沃遍达 EVC 系统_涡轮压力,Parameter,柴油发动机涡轮增压系统的压力参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000458,船舶发动机系统_沃尔沃遍达 EVC 系统_点火开关自动关闭时间,Parameter,点火和发动机未同时关闭时系统自动关闭点火功能的设定时间参数,D8操作手册,D8操作手册::chunk_19,,D8操作手册.md
ENT_000459,船舶发动机系统_沃尔沃遍达 EVC 系统_燃油油位,Parameter,燃油箱内剩余燃油的液位参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000460,船舶发动机系统_沃尔沃遍达 EVC 系统_电池健康状态,Parameter,电池整体健康状况的评估参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000461,船舶发动机系统_沃尔沃遍达 EVC 系统_电池电压,Parameter,电池及充电系统的电压运行参数,D8操作手册,D8操作手册::chunk_11,,D8操作手册.md
ENT_000462,船舶发动机系统_沃尔沃遍达 EVC 系统_空档警告声设置,Parameter,控制空档位置声音信号开关的配置参数,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000463,船舶发动机系统_沃尔沃遍达 EVC 系统_纵倾角,Parameter,驱动装置相对于船体水平轴的倾斜角度,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000464,船舶发动机系统_沃尔沃遍达 EVC 系统_航向,Parameter,船舶当前的行驶方向角度参数,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000465,船舶发动机系统_沃尔沃遍达 EVC 系统_舵角,Parameter,船舶舵叶的转向角度参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000466,船舶发动机系统_沃尔沃遍达 EVC 系统_节气门开度,Parameter,发动机节气门的开启程度参数,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000467,船舶发动机系统_沃尔沃遍达 EVC 系统_起动时间限制,Parameter,起动马达电路自动切断前的最大允许接合时间参数,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000468,船舶发动机系统_沃尔沃遍达 EVC 系统_默认盘车时间,Parameter,发动机起动时的默认盘车持续时间参数,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000469,船舶发动机系统_润滑系统_机油粘度,Parameter,润滑油的物理粘度参数，需符合建议标准,D8操作手册,D8操作手册::chunk_22,,D8操作手册.md
ENT_000470,船舶发动机系统_润滑系统_油位,Parameter,润滑系统机油液面高度参数，需在标记区域内,D8操作手册,D8操作手册::chunk_22,,D8操作手册.md
ENT_000471,船舶发动机系统_燃油系统_FAME 含量,Parameter,生物柴油混合比例，过高会导致腐蚀和堵塞,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000472,船舶发动机系统_燃油系统_十六烷值,Parameter,燃油可燃性指标，不足会导致稳定性降低,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000473,船舶发动机系统_燃油系统_燃油含硫量,Parameter,燃油硫含量指标，影响排放合规性,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000474,船舶发动机系统_燃油系统_燃油密度,Parameter,燃油密度参数，影响功率和喷油设备耐用性,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000475,船舶发动机系统_燃油系统_燃油等级,Parameter,燃油系统运行所需的燃油技术参数等级,D8操作手册,D8操作手册::chunk_22,,D8操作手册.md
ENT_000476,船舶发动机系统_燃油系统_燃油粘度,Parameter,燃油粘度参数，影响功率和喷射设备持久性,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000477,船舶发动机系统_电气系统_电池电压,Parameter,衡量电池健康状态的关键电气参数,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000478,船舶发动机系统_电气系统_电池电解液密度,Parameter,电池充满电或再充电时的电解液比重参数,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000479,RepairMethod_BleedFuelFilter,RepairMethod,通过打开过滤器泄放螺丝并连接透明软管排出燃油系统空气；更换过滤器或燃油耗尽后的系统排气程序,D16维护保养手册,D16维护保养手册::chunk_14;D16维护保养手册::chunk_15;D16维护保养手册::chunk_16;D16维护保养手册::chunk_17,,D16维护保养手册.md
ENT_000480,RepairMethod_ChangeReverseGearOil,RepairMethod,更换倒档齿轮箱机油及过滤器,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000481,RepairMethod_CleanBatteryTerminals,RepairMethod,清除电池电极和终端氧化物并保持清洁的维护方法,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000482,RepairMethod_CleanSeawaterFilter,RepairMethod,清洁海水过滤器滤芯并重新安装,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000483,RepairMethod_CleanVacuumPump,RepairMethod,使用不起毛布擦拭及压缩空气清洁真空泵，包含 O 型圈润滑维护,D16维护保养手册,D16维护保养手册::chunk_14;D16维护保养手册::chunk_15;D16维护保养手册::chunk_16,,D16维护保养手册.md
ENT_000484,RepairMethod_DrainCoolant,RepairMethod,排空发动机冷却系统冷却剂的操作,D16维护保养手册,D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_20;D16维护保养手册::chunk_21,,D16维护保养手册.md
ENT_000485,RepairMethod_DrainSeawaterForWinter,RepairMethod,冷天排空海水系统以防冻结的维修操作,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000486,RepairMethod_DryAlternator,RepairMethod,使用压缩空气吹干进水交流发电机的修复方法,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000487,RepairMethod_EngineLongTermStorage,RepairMethod,发动机长期存储前的防护及存储后启动检查程序；针对新发动机或长期停用发动机的储存保养流程,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29;D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000488,RepairMethod_FillCoolingSystem,RepairMethod,冷却系统加注方法，包含混合、排气及液位检查步骤,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25,,D16维护保养手册.md
ENT_000489,RepairMethod_FlushCoolingSystem,RepairMethod,用清水冲洗发动机冷却系统以去除沉积物,D16维护保养手册,D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_20;D16维护保养手册::chunk_21,,D16维护保养手册.md
ENT_000490,RepairMethod_FlushEyes,RepairMethod,电解液进入眼睛后立即用大量水冲洗,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000491,RepairMethod_LubricatePropellerShaft,RepairMethod,润滑螺旋桨轴并检查橡胶套筒密封性,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000492,RepairMethod_ReplaceDriveBelt,RepairMethod,传动皮带更换方法，涉及拆卸护罩及使用张紧器工具,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25,,D16维护保养手册.md
ENT_000493,RepairMethod_ReplaceFuelFilter,RepairMethod,拆卸旧过滤器并安装新滤芯的标准维修流程,D16维护保养手册,D16维护保养手册::chunk_17,,D16维护保养手册.md
ENT_000494,RepairMethod_ReplaceImpeller,RepairMethod,叶轮更换方法，包含拆卸泵盖、润滑及扭矩紧固,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25,,D16维护保养手册.md
ENT_000495,RepairMethod_ReplacePipe,RepairMethod,更换损坏的燃油高压管路,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000496,RepairMethod_ReplaceSCRFilter,RepairMethod,更换 AdBlue/DEF 泵过滤器的维修操作,D16维护保养手册,D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_20;D16维护保养手册::chunk_21,,D16维护保养手册.md
ENT_000497,RepairMethod_ReplaceTurbocharger,RepairMethod,涡轮增压器叶轮损坏时更换整个总成,D16维护保养手册,D16维护保养手册::chunk_17,,D16维护保养手册.md
ENT_000498,RepairMethod_ReplaceZincAnode,RepairMethod,检查并更换尺寸不足一半的锌阳极,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000499,沃尔沃遍达发动机系统_Aquamatic 舷内外机更换,RepairMethod,针对 Aquamatic 型号舷内外机的整体替换维修操作,D8维护保养手册,D8维护保养手册::chunk_7;D8维护保养手册::chunk_8;D8维护保养手册::chunk_9,,D8维护保养手册.md
